PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
39841523,Ten Machine Learning Models for Predicting Preoperative and Postoperative Coagulopathy in Patients With Trauma: Multicenter Cohort Study,"Xiong X, Fu H, Xu B, Wei W, Zhou M, Hu P, Ren Y, Mao Q.",J Med Internet Res. 2025 Jan 22;27:e66612. doi: 10.2196/66612.,Xiong X,J Med Internet Res,2025,2025/01/22,PMC11799815,,10.2196/66612
40350513,External validation of the eCura system and comparison with the W-eCura score for predicting lymph node metastasis after non-curative endoscopic submucosal dissection for early gastric cancer: a multicenter retrospective cohort study,"Yabuuchi Y, Masui Y, Kumagai K, Iwagami H, Murai K, Setoyama T, Tochio T, Utsumi T, Yoshikawa T, Araki O, Murakami S, Kitami M, Matsuura K, Kanda N, Hishitani E, Tanaka J, Marui S, Ikuta K, Yoshida H, Nishikawa Y, Nakanishi Y, Seno H; KONOE Project.",J Gastroenterol. 2025 Jul;60(7):829-837. doi: 10.1007/s00535-025-02261-9. Epub 2025 May 12.,Yabuuchi Y,J Gastroenterol,2025,2025/05/11,,,10.1007/s00535-025-02261-9
40302730,"Estimation of unconfirmed COVID-19 cases from a cross-sectional survey of >10 000 households and a symptom-based machine learning model in Gilgit-Baltistan, Pakistan","Farrar DS, Pell LG, Muhammad Y, Hafiz Khan S, Erdman L, Bassani DG, Tanner Z, Chauhadry IA, Karim M, Madhani F, Paracha S, Ali Khan M, Soofi S, Taljaard M, Spitzer RF, Abu Fadaleh SM, Bhutta ZA, Morris SK.",BMJ Public Health. 2025 Apr 28;3(1):e001255. doi: 10.1136/bmjph-2024-001255. eCollection 2025.,Farrar DS,BMJ Public Health,2025,2025/04/30,PMC12039044,,10.1136/bmjph-2024-001255
40565778,Association of Hepatocyte Growth Factor and Angiopoietin-2 with Systemic Cardiovascular Risk in Patients with Peripheral Artery Disease,"Li B, Khalil AM, Abuhalimeh L, Shaikh F, Younes H, Abuhalimeh B, Zamzam A, Abdin R, Qadura M.",J Clin Med. 2025 Jun 6;14(12):4031. doi: 10.3390/jcm14124031.,Li B,J Clin Med,2025,2025/06/26,PMC12194176,,10.3390/jcm14124031
40593229,Development and validation of a transformer model-based early warning score for real-time prediction of adverse outcomes in the emergency department,"Chang H, Park JE, Lee D, Lee K, Jekal SY, Moon KT, Heo S, Kim D, Lee GT, Hwang SY, Cha WC, Kim W, Lim TH, Shin TG.",Sci Rep. 2025 Jul 2;15(1):23021. doi: 10.1038/s41598-025-07511-7.,Chang H,Sci Rep,2025,2025/07/01,PMC12217874,,10.1038/s41598-025-07511-7
40632807,Clinical prediction of intravenous immunoglobulin-resistant Kawasaki disease based on interpretable Transformer model,"Chen G, Yang Z.",PLoS One. 2025 Jul 9;20(7):e0327564. doi: 10.1371/journal.pone.0327564. eCollection 2025.,Chen G,PLoS One,2025,2025/07/09,PMC12240358,,10.1371/journal.pone.0327564
40644462,Raising awareness of potential biases in medical machine learning: Experience from a Datathon,"Hochheiser H, Klug J, Mathie T, Pollard TJ, Raffa JD, Ballard SL, Conrad EA, Edakalavan S, Joseph A, Alnomasy N, Nutman S, Hill V, Kapoor S, Claudio EP, Kravchenko OV, Li R, Nourelahi M, Diaz J, Taylor WM, Rooney SR, Woeltje M, Celi LA, Horvat CM.",PLOS Digit Health. 2025 Jul 11;4(7):e0000932. doi: 10.1371/journal.pdig.0000932. eCollection 2025 Jul.,Hochheiser H,PLOS Digit Health,2025,2025/07/11,PMC12250157,,10.1371/journal.pdig.0000932
39583148,Artificial intelligence research in radiation oncology: a practical guide for the clinician on concepts and methods,"Hoebers FJP, Wee L, Likitlersuang J, Mak RH, Bitterman DS, Huang Y, Dekker A, Aerts HJWL, Kann BH.",BJR Open. 2024 Nov 13;6(1):tzae039. doi: 10.1093/bjro/tzae039. eCollection 2024 Jan.,Hoebers FJP,BJR Open,2024,2024/11/25,PMC11585305,,10.1093/bjro/tzae039
40441659,Depression is associated with treatment response trajectories in adults with Prolonged Grief Disorder: A machine learning analysis,"Calderon A, Irwin M, Simon NM, Shear MK, Mauro C, Zisook S, Reynolds CF 3rd, Malgaroli M.",J Affect Disord. 2025 Nov 1;388:119536. doi: 10.1016/j.jad.2025.119536. Epub 2025 May 27.,Calderon A,J Affect Disord,2025,2025/05/29,PMC12276990,NIHMS2087661,10.1016/j.jad.2025.119536
40715220,Proactive recognition and early detection in communities through targeted HIV screening,"Nejat M, Marateb HR, Farahani MA, Rajabi MZ, Nasirian M, Mañanas MA, Tarrahi MJ, Mansourian M.",Sci Rep. 2025 Jul 26;15(1):27275. doi: 10.1038/s41598-025-11029-3.,Nejat M,Sci Rep,2025,2025/07/27,PMC12297444,,10.1038/s41598-025-11029-3
39579275,Development of a Frailty Screening Tool Using Electronic Community Pharmacy Records,"Carrein M, Mehuys E, Lahousse L, Petrovic M, Van Leeuwen E, Van Tongelen I, Tommelein E, Boussery K.",Drugs Aging. 2024 Dec;41(12):989-1001. doi: 10.1007/s40266-024-01160-7. Epub 2024 Nov 23.,Carrein M,Drugs Aging,2024,2024/11/23,,,10.1007/s40266-024-01160-7
39711725,Development and Evaluation of Machine Learning Models for the Detection of Emergency Department Patients with Opioid Misuse from Clinical Notes,"Shahid U, Parde N, Smith DL, Dickinson G, Bianco J, Thorpe D, Hota M, Afshar M, Karnik NS, Chhabra N.",medRxiv [Preprint]. 2024 Dec 12:2024.12.11.24318875. doi: 10.1101/2024.12.11.24318875.,Shahid U,medRxiv,2024,2024/12/23,PMC11661385,,10.1101/2024.12.11.24318875
39774553,An interpretable machine learning model for predicting in-hospital mortality in ICU patients with ventilator-associated pneumonia,"Wei J, Cao H, Peng M, Zhang Y, Li S, Ma W, Li Y.",PLoS One. 2025 Jan 7;20(1):e0316526. doi: 10.1371/journal.pone.0316526. eCollection 2025.,Wei J,PLoS One,2025,2025/01/08,PMC11706384,,10.1371/journal.pone.0316526
39806510,Risk prediction tools for pressure injury occurrence: an umbrella review of systematic reviews reporting model development and validation methods,"Hillier B, Scandrett K, Coombe A, Hernandez-Boussard T, Steyerberg E, Takwoingi Y, Velickovic V, Dinnes J.",Diagn Progn Res. 2025 Jan 14;9(1):2. doi: 10.1186/s41512-024-00182-4.,Hillier B,Diagn Progn Res,2025,2025/01/13,PMC11730812,,10.1186/s41512-024-00182-4
39633080,A scoping review on pediatric sepsis prediction technologies in healthcare,"Tennant R, Graham J, Kern J, Mercer K, Ansermino JM, Burns CM.",NPJ Digit Med. 2024 Dec 4;7(1):353. doi: 10.1038/s41746-024-01361-9.,Tennant R,NPJ Digit Med,2024,2024/12/05,PMC11618667,,10.1038/s41746-024-01361-9
39896872,"Prediction model for type 2 diabetes mellitus and its association with mortality using machine learning in three independent cohorts from South Korea, Japan, and the UK: a model development and validation study","Lee H, Hwang SH, Park S, Choi Y, Lee S, Park J, Son Y, Kim HJ, Kim S, Oh J, Smith L, Pizzol D, Rhee SY, Sang H, Lee J, Yon DK.",EClinicalMedicine. 2025 Jan 18;80:103069. doi: 10.1016/j.eclinm.2025.103069. eCollection 2025 Feb.,Lee H,EClinicalMedicine,2025,2025/02/03,PMC11787438,,10.1016/j.eclinm.2025.103069
39546342,Use of Random Forest to Predict Adherence in an Online Intervention for Depression Using Baseline and Early Usage Data: Model Development and Validation on Retrospective Routine Care Log Data,"Wenger F, Allenhof C, Schreynemackers S, Hegerl U, Reich H.",JMIR Form Res. 2024 Nov 15;8:e53768. doi: 10.2196/53768.,Wenger F,JMIR Form Res,2024,2024/11/15,PMC11607565,,10.2196/53768
39948243,Personalized decision making for coronary artery disease treatment using offline reinforcement learning,"Ghasemi P, Greenberg M, Southern DA, Li B, White JA, Lee J.",NPJ Digit Med. 2025 Feb 14;8(1):99. doi: 10.1038/s41746-025-01498-1.,Ghasemi P,NPJ Digit Med,2025,2025/02/13,PMC11825836,,10.1038/s41746-025-01498-1
39748113,Identification of ferroptosis-related signature predicting prognosis and therapeutic responses in pancreatic cancer,"Chung TT, Piao Z, Lee SJ.",Sci Rep. 2025 Jan 2;15(1):75. doi: 10.1038/s41598-024-84607-6.,Chung TT,Sci Rep,2025,2025/01/03,PMC11695983,,10.1038/s41598-024-84607-6
40246850,Machine learning center-specific models show improved IVF live birth predictions over US national registry-based model,"Yao MWM, Nguyen ET, Retzloff MG, Gago LA, Nichols JE, Payne JF, Ripps BA, Opsahl M, Groll J, Beesley R, Neal G, Adams J, Nowak L, Swanson T, Chen X.",Nat Commun. 2025 Apr 17;16(1):3661. doi: 10.1038/s41467-025-58744-z.,Yao MWM,Nat Commun,2025,2025/04/17,PMC12006386,,10.1038/s41467-025-58744-z
38953330,"Bias in artificial intelligence for medical imaging: fundamentals, detection, avoidance, mitigation, challenges, ethics, and prospects","Koçak B, Ponsiglione A, Stanzione A, Bluethgen C, Santinha J, Ugga L, Huisman M, Klontzas ME, Cannella R, Cuocolo R.",Diagn Interv Radiol. 2025 Mar 3;31(2):75-88. doi: 10.4274/dir.2024.242854. Epub 2024 Jul 2.,Koçak B,Diagn Interv Radiol,2025,2024/07/02,PMC11880872,,10.4274/dir.2024.242854
40295871,Artificial intelligence based multispecialty mortality prediction models for septic shock in a multicenter retrospective study,"Wang S, Liu X, Yuan S, Bian Y, Wu H, Ye Q.",NPJ Digit Med. 2025 Apr 28;8(1):228. doi: 10.1038/s41746-025-01643-w.,Wang S,NPJ Digit Med,2025,2025/04/28,PMC12037723,,10.1038/s41746-025-01643-w
39849342,Enhancing trauma triage in low-resource settings using machine learning: a performance comparison with the Kampala Trauma Score,"Nsubuga M, Kintu TM, Please H, Stewart K, Navarro SM.",BMC Emerg Med. 2025 Jan 23;25(1):14. doi: 10.1186/s12873-025-01175-2.,Nsubuga M,BMC Emerg Med,2025,2025/01/24,PMC11755936,,10.1186/s12873-025-01175-2
39879608,An Explainable Artificial Intelligence Text Classifier for Suicidality Prediction in Youth Crisis Text Line Users: Development and Validation Study,"Thomas J, Lucht A, Segler J, Wundrack R, Miché M, Lieb R, Kuchinke L, Meinlschmidt G.",JMIR Public Health Surveill. 2025 Jan 29;11:e63809. doi: 10.2196/63809.,Thomas J,JMIR Public Health Surveill,2025,2025/01/29,PMC11822322,,10.2196/63809
40069597,Development and validation of an interpretable machine learning model for predicting the risk of hepatocellular carcinoma in patients with chronic hepatitis B: a case-control study,"Wu L, Liu Z, Huang H, Pan D, Fu C, Lu Y, Zhou M, Huang K, Huang T, Yang L.",BMC Gastroenterol. 2025 Mar 11;25(1):157. doi: 10.1186/s12876-025-03697-2.,Wu L,BMC Gastroenterol,2025,2025/03/12,PMC11899164,,10.1186/s12876-025-03697-2
40133291,External validation of artificial intelligence for detection of heart failure with preserved ejection fraction,"Akerman AP, Al-Roub N, Angell-James C, Cassidy MA, Thompson R, Bosque L, Rainer K, Hawkes W, Piotrowska H, Leeson P, Woodward G, Pellikka PA, Upton R, Strom JB.",Nat Commun. 2025 Mar 25;16(1):2915. doi: 10.1038/s41467-025-58283-7.,Akerman AP,Nat Commun,2025,2025/03/26,PMC11937413,,10.1038/s41467-025-58283-7
40388704,A retrospective analysis of 137 head and neck keratinocyte cancer excisions and their pre-operative biopsy correlation in a regional Australian otolaryngology centre,"Sapsford T, Wilson Z, Anderson D.",Sci Prog. 2025 Apr-Jun;108(2):368504251344182. doi: 10.1177/00368504251344182. Epub 2025 May 19.,Sapsford T,Sci Prog,2025,2025/05/19,PMC12089709,,10.1177/00368504251344182
40421091,Predicting postoperative malnutrition in patients with oral cancer: development of an XGBoost model with SHAP analysis and web-based application,"Kuang L, Yu J, Zhou Y, Zhang Y, Wang G, Zhang F, Lubamba GP, Bi X.",Front Oncol. 2025 May 12;15:1564459. doi: 10.3389/fonc.2025.1564459. eCollection 2025.,Kuang L,Front Oncol,2025,2025/05/27,PMC12104229,,10.3389/fonc.2025.1564459
40302728,Machine Learning-Based Diagnosis of Cryptococcal Meningitis and Tuberculous Meningitis: A Single-Center Retrospective Clinical Study,"Lin F, Chen C, Li Y, Liu H.",Open Forum Infect Dis. 2025 Apr 8;12(5):ofaf217. doi: 10.1093/ofid/ofaf217. eCollection 2025 May.,Lin F,Open Forum Infect Dis,2025,2025/04/30,PMC12039806,,10.1093/ofid/ofaf217
39954999,A Perspective on Artificial Intelligence for Molecular Pathologists,"O'Leary TJ, O'Leary BJ, O'Leary DP.",J Mol Diagn. 2025 May;27(5):323-335. doi: 10.1016/j.jmoldx.2025.01.005. Epub 2025 Feb 13.,O'Leary TJ,J Mol Diagn,2025,2025/02/15,PMC12179507,,10.1016/j.jmoldx.2025.01.005
40550516,External Validation of an Algorithm to Guide Opioid Administration at the End of Surgery-Protocol for an Observational Cohort Study of the OPIAID Algorithm,"Karlsen APH, Sunde PB, Rasmussen IH, Folkersen C, Tran TXM, Nguyen MKT, Elkjær LM, Lunn TH, Meyhoff CS, Andersen JV, Mathiesen O, Olsen MH.",Acta Anaesthesiol Scand. 2025 Jul;69(6):e70071. doi: 10.1111/aas.70071.,Karlsen APH,Acta Anaesthesiol Scand,2025,2025/06/23,PMC12185177,,10.1111/aas.70071
40133490,AI-powered model for predicting mortality risk in VA-ECMO patients: a multicenter cohort study,"Wang S, Tao S, Zhu Y, Gu Q, Ni P, Zhang W, Wu C, Zhao R, Hu W, Diao M.",Sci Rep. 2025 Mar 26;15(1):10362. doi: 10.1038/s41598-025-94734-3.,Wang S,Sci Rep,2025,2025/03/26,PMC11937594,,10.1038/s41598-025-94734-3
40624031,Development and evaluation of machine learning training strategies for neonatal mortality prediction using multicountry data,"Silva GFDS, Wichmann RM, da Silva Junior FC, Chiavegatto Filho ADP.",Sci Rep. 2025 Jul 7;15(1):24278. doi: 10.1038/s41598-025-04066-5.,Silva GFDS,Sci Rep,2025,2025/07/07,PMC12234737,,10.1038/s41598-025-04066-5
40624575,A decomposition of Fisher's information to inform sample size for developing or updating fair and precise clinical prediction models for individual risk-part 1: binary outcomes,"Riley RD, Collins GS, Whittle R, Archer L, Snell KIE, Dhiman P, Kirton L, Legha A, Liu X, Denniston AK, Harrell FE Jr, Wynants L, Martin GP, Ensor J.",Diagn Progn Res. 2025 Jul 8;9(1):14. doi: 10.1186/s41512-025-00193-9.,Riley RD,Diagn Progn Res,2025,2025/07/07,PMC12235806,,10.1186/s41512-025-00193-9
39145386,Improved Dementia Prediction in Cerebral Small Vessel Disease Using Deep Learning-Derived Diffusion Scalar Maps From T1,"Chen Y, Tozer D, Li R, Li H, Tuladhar A, De Leeuw FE, Markus HS.",Stroke. 2024 Sep;55(9):2254-2263. doi: 10.1161/STROKEAHA.124.047449. Epub 2024 Aug 15.,Chen Y,Stroke,2024,2024/08/15,PMC11346716,,10.1161/STROKEAHA.124.047449
40647493,Why Do Radiologists Disown Breast Thermography? A Critical Review of Recent Studies and Recommendations,"Goñi-Arana A, Pérez-Martín J, Díez FJ.",Cancers (Basel). 2025 Jun 29;17(13):2195. doi: 10.3390/cancers17132195.,Goñi-Arana A,Cancers (Basel),2025,2025/07/12,PMC12249184,,10.3390/cancers17132195
39539120,Constructing a Classification Model for Cervical Cancer Tumor Tissue and Normal Tissue Based on CT Radiomics,"Pei J, Yu J, Ge P, Bao L, Pang H, Zhang H.",Technol Cancer Res Treat. 2024 Jan-Dec;23:15330338241298554. doi: 10.1177/15330338241298554.,Pei J,Technol Cancer Res Treat,2024,2024/11/14,PMC11562001,,10.1177/15330338241298554
40710778,The Prognostic Potential of Insulin-like Growth Factor-Binding Protein 1 for Cardiovascular Complications in Peripheral Artery Disease,"Li B, Shaikh F, Younes H, Abuhalimeh B, Zamzam A, Abdin R, Qadura M.",J Cardiovasc Dev Dis. 2025 Jul 1;12(7):253. doi: 10.3390/jcdd12070253.,Li B,J Cardiovasc Dev Dis,2025,2025/07/25,PMC12296022,,10.3390/jcdd12070253
40354648,Machine Learning Model for Predicting Coronary Heart Disease Risk: Development and Validation Using Insights From a Japanese Population-Based Study,"Vu T, Kokubo Y, Inoue M, Yamamoto M, Mohsen A, Martin-Morales A, Dawadi R, Inoue T, Tay JT, Yoshizaki M, Watanabe N, Kuriya Y, Matsumoto C, Arafa A, Nakao YM, Kato Y, Teramoto M, Araki M.",JMIR Cardio. 2025 May 12;9:e68066. doi: 10.2196/68066.,Vu T,JMIR Cardio,2025,2025/05/12,PMC12088616,,10.2196/68066
40742588,AI-Driven Injury Reporting in Pediatric Emergency Departments,"Singh D, Celik A, Zhang EWJ, Liu E, Rosenfield D.",JAMA Netw Open. 2025 Jul 1;8(7):e2524154. doi: 10.1001/jamanetworkopen.2025.24154.,Singh D,JAMA Netw Open,2025,2025/07/31,PMC12314733,,10.1001/jamanetworkopen.2025.24154
40761653,Development and external validation of a model for lung transplantation-free survival prediction of primary Sjögren syndrome-associated interstitial lung disease: a prospective cohort study,"Meng W, Zhang X, Zhang S, Xie B, Ren Y, Wang S, Geng J, Guo X, Liu M, Xie S, Zhao L, Wang C, Dai H.",ERJ Open Res. 2025 Aug 4;11(4):01049-2024. doi: 10.1183/23120541.01049-2024. eCollection 2025 Jul.,Meng W,ERJ Open Res,2025,2025/08/05,PMC12320109,,10.1183/23120541.01049-2024
40754709,Decoding the Tackle: Using a Machine Learning Approach to Understand Direct Head Contact Events in Elite Women's Rugby,"Dane K, Rushe E, Connors W, West SW, Hendricks S, Laurent T, Simms C, Wilson F, Ventresque A.",Eur J Sport Sci. 2025 Aug;25(8):e70018. doi: 10.1002/ejsc.70018.,Dane K,Eur J Sport Sci,2025,2025/08/04,PMC12318822,,10.1002/ejsc.70018
40775365,Machine learning applications in vascular neuroimaging for the diagnosis and prognosis of cognitive impairment and dementia: a systematic review and meta-analysis,"Lohner V, Badhwar A, Detcheverry FE, García CL, Gellersen HM, Khodakarami Z, Lattmann R, Li R, Low A, Mazo C, Metz A, Parent O, Phillips V, Saeed U, Tan SYW, Tamburin S, Llewellyn DJ, Rittman T, Waters S, Bernal J.",Alzheimers Res Ther. 2025 Aug 7;17(1):183. doi: 10.1186/s13195-025-01815-6.,Lohner V,Alzheimers Res Ther,2025,2025/08/07,PMC12330124,,10.1186/s13195-025-01815-6
39493673,Development and internal validation of prehospital prediction models for identifying intracerebral haemorrhage in suspected stroke patients,"Almubayyidh M, Parry-Jones AR, Jenkins DA.",BMJ Neurol Open. 2024 Oct 26;6(2):e000878. doi: 10.1136/bmjno-2024-000878. eCollection 2024.,Almubayyidh M,BMJ Neurol Open,2024,2024/11/04,PMC11529750,,10.1136/bmjno-2024-000878
39539818,Deep learning-based automatic pipeline system for predicting lateral cervical lymph node metastasis in patients with papillary thyroid carcinoma using computed tomography: A multi-center study,"Yu P, Wang C, Zhang H, Zheng G, Jia C, Liu Z, Wang Q, Mu Y, Yang X, Mao N, Song X.",Chin J Cancer Res. 2024 Oct 30;36(5):545-561. doi: 10.21147/j.issn.1000-9604.2024.05.07.,Yu P,Chin J Cancer Res,2024,2024/11/14,PMC11555202,,10.21147/j.issn.1000-9604.2024.05.07
39396423,Enhancing early detection of cognitive decline in the elderly: a comparative study utilizing large language models in clinical notes,"Du X, Novoa-Laurentiev J, Plasek JM, Chuang YW, Wang L, Marshall GA, Mueller SK, Chang F, Datta S, Paek H, Lin B, Wei Q, Wang X, Wang J, Ding H, Manion FJ, Du J, Bates DW, Zhou L.",EBioMedicine. 2024 Nov;109:105401. doi: 10.1016/j.ebiom.2024.105401. Epub 2024 Oct 12.,Du X,EBioMedicine,2024,2024/10/13,PMC11663780,,10.1016/j.ebiom.2024.105401
39028011,Reporting Guidelines for Artificial Intelligence Studies in Healthcare (for Both Conventional and Large Language Models): What's New in 2024,"Park SH, Suh CH.",Korean J Radiol. 2024 Aug;25(8):687-690. doi: 10.3348/kjr.2024.0598. Epub 2024 Jul 10.,Park SH,Korean J Radiol,2024,2024/07/19,PMC11306008,,10.3348/kjr.2024.0598
39825277,The incremental value of aspartate aminotransferase/alanine aminotransferase ratio combined with CURB-65 in predicting treatment outcomes in hospitalized adult community-acquired pneumonia patients with type 2 diabetes mellitus,"Zhou H, Zhu X, Zhang Y, Xu W, Li S.",BMC Pulm Med. 2025 Jan 17;25(1):26. doi: 10.1186/s12890-025-03488-1.,Zhou H,BMC Pulm Med,2025,2025/01/17,PMC11742778,,10.1186/s12890-025-03488-1
40173433,Development and Validation of a Machine Learning Model for Early Prediction of Delirium in Intensive Care Units Using Continuous Physiological Data: Retrospective Study,"Park C, Han C, Jang SK, Kim H, Kim S, Kang BH, Jung K, Yoon D.",J Med Internet Res. 2025 Apr 2;27:e59520. doi: 10.2196/59520.,Park C,J Med Internet Res,2025,2025/04/02,PMC12004028,,10.2196/59520
40336181,Balancing between A and I,"Pedersen ES, Johansen C, Thomsen MK.",Acta Oncol. 2025 May 7;64:641-643. doi: 10.2340/1651-226X.2025.43320.,Pedersen ES,Acta Oncol,2025,2025/05/08,PMC12078944,,10.2340/1651-226X.2025.43320
40375157,Comparison of methods for tuning machine learning model hyper-parameters: with application to predicting high-need high-cost health care users,"Meaney C, Wang X, Guan J, Stukel TA.",BMC Med Res Methodol. 2025 May 15;25(1):134. doi: 10.1186/s12874-025-02561-x.,Meaney C,BMC Med Res Methodol,2025,2025/05/15,PMC12083160,,10.1186/s12874-025-02561-x
39764170,"Multi-modal prediction of extracorporeal support-a resource intensive therapy, utilizing a large national database","Zhu D, Xue B, Shah N, Payne PRO, Lu C, Said AS.",JAMIA Open. 2025 Jan 6;8(1):ooae158. doi: 10.1093/jamiaopen/ooae158. eCollection 2025 Feb.,Zhu D,JAMIA Open,2025,2025/01/07,PMC11702361,,10.1093/jamiaopen/ooae158
39779929,The TRIPOD-LLM reporting guideline for studies using large language models,"Gallifant J, Afshar M, Ameen S, Aphinyanaphongs Y, Chen S, Cacciamani G, Demner-Fushman D, Dligach D, Daneshjou R, Fernandes C, Hansen LH, Landman A, Lehmann L, McCoy LG, Miller T, Moreno A, Munch N, Restrepo D, Savova G, Umeton R, Gichoya JW, Collins GS, Moons KGM, Celi LA, Bitterman DS.",Nat Med. 2025 Jan;31(1):60-69. doi: 10.1038/s41591-024-03425-5. Epub 2025 Jan 8.,Gallifant J,Nat Med,2025,2025/01/08,PMC12104976,NIHMS2079076,10.1038/s41591-024-03425-5
40419997,Prediction of one-year recurrence among breast cancer patients undergone surgery using artificial intelligence-based algorithms: a retrospective study on prognostic factors,Nopour R.,BMC Cancer. 2025 May 26;25(1):940. doi: 10.1186/s12885-025-14369-5.,Nopour R,BMC Cancer,2025,2025/05/26,PMC12105147,,10.1186/s12885-025-14369-5
40099258,Machine learning-based risk predictive models for diabetic kidney disease in type 2 diabetes mellitus patients: a systematic review and meta-analysis,"Li Y, Jin N, Zhan Q, Huang Y, Sun A, Yin F, Li Z, Hu J, Liu Z.",Front Endocrinol (Lausanne). 2025 Mar 3;16:1495306. doi: 10.3389/fendo.2025.1495306. eCollection 2025.,Li Y,Front Endocrinol (Lausanne),2025,2025/03/18,PMC11911190,,10.3389/fendo.2025.1495306
39947680,"Uncertainty of risk estimates from clinical prediction models: rationale, challenges, and approaches","Riley RD, Collins GS, Kirton L, Snell KI, Ensor J, Whittle R, Dhiman P, van Smeden M, Liu X, Alderman J, Nirantharakumar K, Manson-Whitton J, Westwood AJ, Cazier JB, Moons KGM, Martin GP, Sperrin M, Denniston AK, Harrell FE Jr, Archer L.",BMJ. 2025 Feb 13;388:e080749. doi: 10.1136/bmj-2024-080749.,Riley RD,BMJ,2025,2025/02/13,PMC12128882,,10.1136/bmj-2024-080749
40148010,Electrocardiogram-based deep learning to predict left ventricular systolic dysfunction in paediatric and adult congenital heart disease in the USA: a multicentre modelling study,"Mayourian J, Asztalos IB, El-Bokl A, Lukyanenko P, Kobayashi RL, La Cava WG, Ghelani SJ, Vetter VL, Triedman JK.",Lancet Digit Health. 2025 Apr;7(4):e264-e274. doi: 10.1016/j.landig.2025.01.001.,Mayourian J,Lancet Digit Health,2025,2025/03/27,PMC12052262,NIHMS2069187,10.1016/j.landig.2025.01.001
40478782,"Generative artificial intelligence for general practice; new potential ahead, but are we ready?","Geersing GJ, de Wit NJ, Thompson M.",Eur J Gen Pract. 2025 Dec;31(1):2511645. doi: 10.1080/13814788.2025.2511645. Epub 2025 Jun 6.,Geersing GJ,Eur J Gen Pract,2025,2025/06/06,PMC12147479,,10.1080/13814788.2025.2511645
40238120,Artificial Intelligence-Enabled Prediction of Heart Failure Risk From Single-Lead Electrocardiograms,"Dhingra LS, Aminorroaya A, Pedroso AF, Khunte A, Sangha V, McIntyre D, Chow CK, Asselbergs FW, Brant LCC, Barreto SM, Ribeiro ALP, Krumholz HM, Oikonomou EK, Khera R.",JAMA Cardiol. 2025 Jun 1;10(6):574-584. doi: 10.1001/jamacardio.2025.0492.,Dhingra LS,JAMA Cardiol,2025,2025/04/16,PMC12004248,,10.1001/jamacardio.2025.0492
40568605,External Validation of Persistent Severe Acute Kidney Injury Prediction With Machine Learning Model,"Zappalà S, Alfieri F, Ancona A, Dell'Anna AM, Kashani KB.",Mayo Clin Proc Digit Health. 2025 Feb 24;3(2):100200. doi: 10.1016/j.mcpdig.2025.100200. eCollection 2025 Jun.,Zappalà S,Mayo Clin Proc Digit Health,2025,2025/06/26,PMC12190941,,10.1016/j.mcpdig.2025.100200
39885391,Enhancing individual glomerular filtration rate assessment: can we trust the equation? Development and validation of machine learning models to assess the trustworthiness of estimated GFR compared to measured GFR,"Lanot A, Akesson A, Nakano FK, Vens C, Björk J, Nyman U, Grubb A, Sundin PO, Eriksen BO, Melsom T, Rule AD, Berg U, Littmann K, Åsling-Monemi K, Hansson M, Larsson A, Courbebaisse M, Dubourg L, Couzi L, Gaillard F, Garrouste C, Jacquemont L, Kamar N, Legendre C, Rostaing L, Ebert N, Schaeffner E, Bökenkamp A, Mariat C, Pottel H, Delanaye P.",BMC Nephrol. 2025 Jan 30;26(1):47. doi: 10.1186/s12882-025-03972-0.,Lanot A,BMC Nephrol,2025,2025/01/30,PMC11780799,,10.1186/s12882-025-03972-0
40502274,powerROC: An Interactive Web Tool for Sample Size Calculation in Assessing Models' Discriminative Abilities,"Grolleau F, Tibshirani R, Chen JH.",AMIA Jt Summits Transl Sci Proc. 2025 Jun 10;2025:196-204. eCollection 2025.,Grolleau F,AMIA Jt Summits Transl Sci Proc,2025,2025/06/12,PMC12150715,,
40469046,The future of healthcare-associated infection surveillance: Automated surveillance and using the potential of artificial intelligence,"van der Werff SD, van Rooden SM, Henriksson A, Behnke M, Aghdassi SJS, van Mourik MSM, Nauclér P.",J Intern Med. 2025 Aug;298(2):54-77. doi: 10.1111/joim.20100. Epub 2025 Jun 5.,van der Werff SD,J Intern Med,2025,2025/06/05,PMC12239059,,10.1111/joim.20100
40647440,A Multicenter Machine Learning-Based Predictive Model of Acute Toxicity in Prostate Cancer Patients Undergoing Salvage Radiotherapy (ICAROS Study),"Deodato F, Macchia G, Duhanxhiu P, Mammini F, Cavallini L, Ntreta M, Zamfir AA, Buwenge M, Cellini F, Ciabatti S, Bianchi L, Schiavina R, Brunocilla E, D'Angelo E, Morganti AG, Cilla S.",Cancers (Basel). 2025 Jun 25;17(13):2142. doi: 10.3390/cancers17132142.,Deodato F,Cancers (Basel),2025,2025/07/12,PMC12249318,,10.3390/cancers17132142
40616079,Predicting Quality of Life in People Living with HIV: A Machine Learning Model Integrating Multidimensional Determinants,"Xie M, Zhang Z, Yu Y, Zhang L, Zhang J, Wu D.",Health Qual Life Outcomes. 2025 Jul 4;23(1):68. doi: 10.1186/s12955-025-02398-4.,Xie M,Health Qual Life Outcomes,2025,2025/07/04,PMC12228405,,10.1186/s12955-025-02398-4
