PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30035021","Radiomics analysis allows for precise prediction of epilepsy in patients with low-grade gliomas","Liu Z, Wang Y, Liu X, Du Y, Tang Z, Wang K, Wei J, Dong D, Zang Y, Dai J, Jiang T, Tian J.","Neuroimage Clin. 2018 Apr 24;19:271-278. doi: 10.1016/j.nicl.2018.04.024. eCollection 2018.","Liu Z","Neuroimage Clin","2018","2018/07/24","PMC6051495","","10.1016/j.nicl.2018.04.024"
"35241044","Using noninvasive anthropometric indices to develop and validate a predictive model for metabolic syndrome in Chinese adults: a nationwide study","Xu Q, Wang L, Ming J, Cao H, Liu T, Yu X, Bai Y, Liang S, Hu R, Wang L, Chen C, Zhou J, Ji Q.","BMC Endocr Disord. 2022 Mar 3;22(1):53. doi: 10.1186/s12902-022-00948-1.","Xu Q","BMC Endocr Disord","2022","2022/03/04","PMC8895645","","10.1186/s12902-022-00948-1"
"35209877","Evaluating willingness for surgery using the SMART Choice (Knee) patient prognostic tool for total knee arthroplasty: study protocol for a pragmatic randomised controlled trial","Zhou Y, Weeden C, Patten L, Dowsey M, Bunzli S, Choong P, Schilling C.","BMC Musculoskelet Disord. 2022 Feb 24;23(1):179. doi: 10.1186/s12891-022-05123-0.","Zhou Y","BMC Musculoskelet Disord","2022","2022/02/25","PMC8876449","","10.1186/s12891-022-05123-0"
"32395478","A novel machine learning algorithm to predict disease free survival after resection of hepatocellular carcinoma","Schoenberg MB, Bucher JN, Koch D, Börner N, Hesse S, De Toni EN, Seidensticker M, Angele MK, Klein C, Bazhin AV, Werner J, Guba MO.","Ann Transl Med. 2020 Apr;8(7):434. doi: 10.21037/atm.2020.04.16.","Schoenberg MB","Ann Transl Med","2020","2020/05/13","PMC7210189","","10.21037/atm.2020.04.16"
"28095159","Validation and Modification of a Prediction Model for Acute Cardiac Events in Patients With Breast Cancer Treated With Radiotherapy Based on Three-Dimensional Dose Distributions to Cardiac Substructures","van den Bogaard VA, Ta BD, van der Schaaf A, Bouma AB, Middag AM, Bantema-Joppe EJ, van Dijk LV, van Dijk-Peters FB, Marteijn LA, de Bock GH, Burgerhof JG, Gietema JA, Langendijk JA, Maduro JH, Crijns AP.","J Clin Oncol. 2017 Apr 10;35(11):1171-1178. doi: 10.1200/JCO.2016.69.8480. Epub 2017 Jan 17.","van den Bogaard VA","J Clin Oncol","2017","2017/01/18","PMC5455600","","10.1200/JCO.2016.69.8480"
"33025017","Using Natural Language Processing on Electronic Health Records to Enhance Detection and Prediction of Psychosis Risk","Irving J, Patel R, Oliver D, Colling C, Pritchard M, Broadbent M, Baldwin H, Stahl D, Stewart R, Fusar-Poli P.","Schizophr Bull. 2021 Mar 16;47(2):405-414. doi: 10.1093/schbul/sbaa126.","Irving J","Schizophr Bull","2021","2020/10/07","PMC7965059","","10.1093/schbul/sbaa126"
"40487390","Development and validation of a machine-learning model for the risk of potentially inappropriate medications in elderly stroke patients","Yang X, Ye Q, Zhang M, Xu Y, Yang M.","Front Pharmacol. 2025 May 23;16:1565420. doi: 10.3389/fphar.2025.1565420. eCollection 2025.","Yang X","Front Pharmacol","2025","2025/06/09","PMC12141006","","10.3389/fphar.2025.1565420"
"38384437","Development and Internal Validation of a Novel Nomogram Predicting the Outcome of Salvage Radiation Therapy for Biochemical Recurrence after Radical Prostatectomy in Patients without Metastases on Restaging Prostate-specific Membrane Antigen Positron Emission Tomography/Computed Tomography","Meijer D, van Leeuwen PJ, Eppinga WSC, Vanneste BGL, Meijnen P, Daniels LA, van den Bergh RCN, Lont AP, Bodar YJL, Ettema RH, de Bie KCC, Oudshoorn FHK, Nieuwenhuijzen JA, van der Poel HG, Donswijk ML, Heymans MW, Oprea-Lager DE, Schaake EE, Vis AN.","Eur Urol Open Sci. 2024 Feb 6;61:37-43. doi: 10.1016/j.euros.2024.01.009. eCollection 2024 Mar.","Meijer D","Eur Urol Open Sci","2024","2024/02/22","PMC10879939","","10.1016/j.euros.2024.01.009"
"38341620","Construction and validation of a nomogram to predict left ventricular hypertrophy in low-risk patients with hypertension","Zhang X, He C, Lu S, Yu H, Li G, Zhang P, Sun Y.","J Clin Hypertens (Greenwich). 2024 Mar;26(3):274-285. doi: 10.1111/jch.14780. Epub 2024 Feb 11.","Zhang X","J Clin Hypertens (Greenwich)","2024","2024/02/11","PMC10918740","","10.1111/jch.14780"
"35284478","External Validation and Comparison of Two Nomograms Predicting the Probability of Lymph Node Involvement in Patients subjected to Robot-Assisted Radical Prostatectomy and Concomitant Lymph Node Dissection: A Single Tertiary Center Experience in the MRI-Era","Frego N, Paciotti M, Buffi NM, Maffei D, Contieri R, Avolio PP, Fasulo V, Uleri A, Lazzeri M, Hurle R, Saita A, Guazzoni GF, Casale P, Lughezzani G.","Front Surg. 2022 Feb 25;9:829515. doi: 10.3389/fsurg.2022.829515. eCollection 2022.","Frego N","Front Surg","2022","2022/03/14","PMC8913721","","10.3389/fsurg.2022.829515"
"36820364","Stroke risk in older British men: Comparing performance of stroke-specific and composite-CVD risk prediction tools","Ahmed A, Ambler G, Pinto Pereira SM, Lennon L, Papacosta O, Whincup P, Wannamethee G.","Prev Med Rep. 2022 Dec 24;31:102098. doi: 10.1016/j.pmedr.2022.102098. eCollection 2023 Feb.","Ahmed A","Prev Med Rep","2022","2023/02/23","PMC9938339","","10.1016/j.pmedr.2022.102098"
"31511294","Testing a digital system that ranks the risk of unplanned intensive care unit admission in all ward patients: protocol for a prospective observational cohort study","Malycha J, Redfern OC, Ludbrook G, Young D, Watkinson PJ.","BMJ Open. 2019 Sep 11;9(9):e032429. doi: 10.1136/bmjopen-2019-032429.","Malycha J","BMJ Open","2019","2019/09/13","PMC6747664","","10.1136/bmjopen-2019-032429"
"31245589","Desiderata for sharable computable biomedical knowledge for learning health systems","Lehmann HP, Downs SM.","Learn Health Syst. 2018 Aug 3;2(4):e10065. doi: 10.1002/lrh2.10065. eCollection 2018 Oct.","Lehmann HP","Learn Health Syst","2018","2019/06/28","PMC6508769","","10.1002/lrh2.10065"
"37465108","A radiomics nomogram based on contrast-enhanced CT for preoperative prediction of Lymphovascular invasion in esophageal squamous cell carcinoma","Wang Y, Bai G, Huang W, Zhang H, Chen W.","Front Oncol. 2023 Jul 3;13:1208756. doi: 10.3389/fonc.2023.1208756. eCollection 2023.","Wang Y","Front Oncol","2023","2023/07/19","PMC10351375","","10.3389/fonc.2023.1208756"
"32252780","A LASSO-derived risk model for long-term mortality in Chinese patients with acute coronary syndrome","Li YM, Li ZL, Chen F, Liu Q, Peng Y, Chen M.","J Transl Med. 2020 Apr 6;18(1):157. doi: 10.1186/s12967-020-02319-7.","Li YM","J Transl Med","2020","2020/04/08","PMC7137217","","10.1186/s12967-020-02319-7"
"34735488","Field testing two existing, standardized respiratory severity scores (LIBSS and ReSViNET) in infants presenting with acute respiratory illness to tertiary hospitals in Rwanda - a validation and inter-rater reliability study","Hakizimana B, Kalimba E, Ndatinya A, Saint G, van Miert C, Cartledge PT.","PLoS One. 2021 Nov 4;16(11):e0258882. doi: 10.1371/journal.pone.0258882. eCollection 2021.","Hakizimana B","PLoS One","2021","2021/11/04","PMC8568200","","10.1371/journal.pone.0258882"
"30912888","Predicting urine output after kidney transplantation: development and internal validation of a nomogram for clinical use","Dias AC Filho, Alves JR, da Cruz PRC, Santana VBBM, Riccetto CLZ.","Int Braz J Urol. 2019 May-Jun;45(3):588-604. doi: 10.1590/S1677-5538.IBJU.2018.0701.","Dias AC Filho","Int Braz J Urol","2019","2019/03/27","PMC6786096","","10.1590/S1677-5538.IBJU.2018.0701"
"34233992","Disentangling treatment pathways for knee osteoarthritis: a study protocol for the TREATright study including a prospective cohort study, a qualitative study and a cost-effectiveness study","Bruhn SM, Ingelsrud LH, Bandholm T, Skou ST, Schroder HM, Reventlow S, Møller A, Kjellberg J, Kallemose T, Troelsen A.","BMJ Open. 2021 Jul 7;11(7):e048411. doi: 10.1136/bmjopen-2020-048411.","Bruhn SM","BMJ Open","2021","2021/07/08","PMC8264876","","10.1136/bmjopen-2020-048411"
"38530543","Viscoelastic parameters derived from multifrequency MR elastography for depicting hepatic fibrosis and inflammation in chronic viral hepatitis","Wang Y, Zhou J, Lin H, Wang H, Sack I, Guo J, Yan F, Li R.","Insights Imaging. 2024 Mar 26;15(1):91. doi: 10.1186/s13244-024-01652-5.","Wang Y","Insights Imaging","2024","2024/03/26","PMC10965837","","10.1186/s13244-024-01652-5"
"38722209","Implementable Prediction of Pressure Injuries in Hospitalized Adults: Model Development and Validation","Reese TJ, Domenico HJ, Hernandez A, Byrne DW, Moore RP, Williams JB, Douthit BJ, Russo E, McCoy AB, Ivory CH, Steitz BD, Wright A.","JMIR Med Inform. 2024 May 8;12:e51842. doi: 10.2196/51842.","Reese TJ","JMIR Med Inform","2024","2024/05/09","PMC11094428","","10.2196/51842"
"37191988","Continuous Data-Driven Monitoring in Critical Congenital Heart Disease: Clinical Deterioration Model Development","Zoodsma RS, Bosch R, Alderliesten T, Bollen CW, Kappen TH, Koomen E, Siebes A, Nijman J.","JMIR Cardio. 2023 May 16;7:e45190. doi: 10.2196/45190.","Zoodsma RS","JMIR Cardio","2023","2023/05/16","PMC10230358","","10.2196/45190"
"38866949","External validation and comparison of magnetic resonance imaging-based risk prediction models for prostate biopsy stratification","Diamand R, Guenzel K, Jabbour T, Baudewyns A, Bourgeno HA, Lefebvre Y, Ferriero M, Simone G, Fourcade A, Fournier G, Bui AP, Taha F, Oderda M, Gontero P, Rysankova K, Bernal-Gomez A, Mastrorosa A, Roche JB, Fiard G, Abou Zahr R, Ploussard G, Windisch O, Novello Q, Benamran D, Delavar G, Anract J, Barry Delongchamps N, Halinski A, Dariane C, Vlahopoulos L, Assenmacher G, Roumeguère T, Peltier A.","World J Urol. 2024 Jun 12;42(1):372. doi: 10.1007/s00345-024-05068-0.","Diamand R","World J Urol","2024","2024/06/12","","","10.1007/s00345-024-05068-0"
"32133440","Development and validation of a risk prediction model to diagnose Barrett's oesophagus (MARK-BE): a case-control machine learning approach","Rosenfeld A, Graham DG, Jevons S, Ariza J, Hagan D, Wilson A, Lovat SJ; BEST2 study group; Sami SS, Ahmad OF, Novelli M, Rodriguez Justo M, Winstanley A, Heifetz EM, Ben-Zecharia M, Noiman U, Fitzgerald RC, Sasieni P, Lovat LB.","Lancet Digit Health. 2020 Jan 1;2(1):E37-E48. doi: 10.1016/S2589-7500(19)30216-X. Epub 2019 Dec 5.","Rosenfeld A","Lancet Digit Health","2020","2020/03/06","PMC7056359","EMS84809","10.1016/S2589-7500(19)30216-X"
"31178767","Individualized Prediction of Transition to Psychosis in 1,676 Individuals at Clinical High Risk: Development and Validation of a Multivariable Prediction Model Based on Individual Patient Data Meta-Analysis","Malda A, Boonstra N, Barf H, de Jong S, Aleman A, Addington J, Pruessner M, Nieman D, de Haan L, Morrison A, Riecher-Rössler A, Studerus E, Ruhrmann S, Schultze-Lutter F, An SK, Koike S, Kasai K, Nelson B, McGorry P, Wood S, Lin A, Yung AY, Kotlicka-Antczak M, Armando M, Vicari S, Katsura M, Matsumoto K, Durston S, Ziermans T, Wunderink L, Ising H, van der Gaag M, Fusar-Poli P, Pijnenborg GHM.","Front Psychiatry. 2019 May 21;10:345. doi: 10.3389/fpsyt.2019.00345. eCollection 2019.","Malda A","Front Psychiatry","2019","2019/06/11","PMC6537857","","10.3389/fpsyt.2019.00345"
"32862782","External validation of the Pediatric Extracorporeal Membrane Oxygenation Prediction model for risk adjusting mortality","Bailly DK, Furlong-Dillard JM, Winder M, Lavering M, Barbaro RP, Meert KL, Bratton SL, Dalton H, Reeder RW.","Perfusion. 2021 May;36(4):407-414. doi: 10.1177/0267659120952979. Epub 2020 Aug 29.","Bailly DK","Perfusion","2021","2020/09/01","PMC7956121","NIHMS1673299","10.1177/0267659120952979"
"36292251","Construction and Validation of Mortality Risk Nomograph Model for Severe/Critical Patients with COVID-19","Cheng L, Bai WH, Yang JJ, Chou P, Ning WS, Cai Q, Zhou CL.","Diagnostics (Basel). 2022 Oct 21;12(10):2562. doi: 10.3390/diagnostics12102562.","Cheng L","Diagnostics (Basel)","2022","2022/10/27","PMC9601583","","10.3390/diagnostics12102562"
"32401139","Nomogram to predict the risk of septic acute kidney injury in the first 24 h of admission: an analysis of intensive care unit data","Deng F, Peng M, Li J, Chen Y, Zhang B, Zhao S.","Ren Fail. 2020 Nov;42(1):428-436. doi: 10.1080/0886022X.2020.1761832.","Deng F","Ren Fail","2020","2020/05/14","PMC7269058","","10.1080/0886022X.2020.1761832"
"29895652","Development and internal validation of a multivariable prediction model for tinnitus recovery following unilateral cochlear implantation: a cross-sectional retrospective study","Ramakers GGJ, van Zanten GA, Thomeer HGXM, Stokroos RJ, Heymans MW, Stegeman I.","BMJ Open. 2018 Jun 11;8(6):e021068. doi: 10.1136/bmjopen-2017-021068.","Ramakers GGJ","BMJ Open","2018","2018/06/14","PMC6009556","","10.1136/bmjopen-2017-021068"
"37021846","Prognostic nomogram for multiple myeloma early relapse after autologous stem cell transplant in the novel agent era","Zhou H, Jian Y, Du J, Liu J, Zhang Z, Yang G, Wang G, Tian Y, Li Y, Wu Y, Chen W, Fu W, Li J, Gao W.","Cancer Med. 2023 Apr;12(8):9085-9096. doi: 10.1002/cam4.5630. Epub 2023 Apr 6.","Zhou H","Cancer Med","2023","2023/04/06","PMC10166899","","10.1002/cam4.5630"
"37162318","VO(2max) prediction based on submaximal cardiorespiratory relationships and body composition in male runners and cyclists: a population study","Wiecha S, Kasiak PS, Szwed P, Kowalski T, Cieśliński I, Postuła M, Klusiewicz A.","Elife. 2023 May 10;12:e86291. doi: 10.7554/eLife.86291.","Wiecha S","Elife","2023","2023/05/10","PMC10198721","","10.7554/eLife.86291"
"37109218","Validity of the Maximal Heart Rate Prediction Models among Runners and Cyclists","Kasiak PS, Wiecha S, Cieśliński I, Takken T, Lach J, Lewandowski M, Barylski M, Mamcarz A, Śliż D.","J Clin Med. 2023 Apr 14;12(8):2884. doi: 10.3390/jcm12082884.","Kasiak PS","J Clin Med","2023","2023/04/28","PMC10146295","","10.3390/jcm12082884"
"33256679","Development and internal validation of risk prediction model of metabolic syndrome in oil workers","Wang J, Li C, Li J, Qin S, Liu C, Wang J, Chen Z, Wu J, Wang G.","BMC Public Health. 2020 Nov 30;20(1):1828. doi: 10.1186/s12889-020-09921-w.","Wang J","BMC Public Health","2020","2020/12/01","PMC7706262","","10.1186/s12889-020-09921-w"
"35013569","Guidelines and quality criteria for artificial intelligence-based prediction models in healthcare: a scoping review","de Hond AAH, Leeuwenberg AM, Hooft L, Kant IMJ, Nijman SWJ, van Os HJA, Aardoom JJ, Debray TPA, Schuit E, van Smeden M, Reitsma JB, Steyerberg EW, Chavannes NH, Moons KGM.","NPJ Digit Med. 2022 Jan 10;5(1):2. doi: 10.1038/s41746-021-00549-7.","de Hond AAH","NPJ Digit Med","2022","2022/01/11","PMC8748878","","10.1038/s41746-021-00549-7"
"36778449","The Diagnostic and Triage Accuracy of the GPT-3 Artificial Intelligence Model","Levine DM, Tuwani R, Kompa B, Varma A, Finlayson SG, Mehrotra A, Beam A.","medRxiv [Preprint]. 2023 Feb 1:2023.01.30.23285067. doi: 10.1101/2023.01.30.23285067.","Levine DM","medRxiv","2023","2023/02/13","PMC9915829","","10.1101/2023.01.30.23285067"
"39370971","Clinical value of a radiomics model based on machine learning for the prediction of prostate cancer","Chen ZL, Huang ZC, Lin SS, Li ZH, Dou RL, Xu Y, Jiang SQ, Li MQ.","J Int Med Res. 2024 Oct;52(10):3000605241275338. doi: 10.1177/03000605241275338.","Chen ZL","J Int Med Res","2024","2024/10/07","PMC11459546","","10.1177/03000605241275338"
"33734466","Machine learning prediction models in orthopedic surgery: A systematic review in transparent reporting","Groot OQ, Ogink PT, Lans A, Twining PK, Kapoor ND, DiGiovanni W, Bindels BJJ, Bongers MER, Oosterhoff JHF, Karhade AV, Oner FC, Verlaan JJ, Schwab JH.","J Orthop Res. 2022 Feb;40(2):475-483. doi: 10.1002/jor.25036. Epub 2021 Mar 29.","Groot OQ","J Orthop Res","2022","2021/03/18","PMC9290012","","10.1002/jor.25036"
"32567720","Development and Validation of Forecasting Next Reported Seizure Using e-Diaries","Goldenholz DM, Goldenholz SR, Romero J, Moss R, Sun H, Westover B.","Ann Neurol. 2020 Sep;88(3):588-595. doi: 10.1002/ana.25812. Epub 2020 Jul 9.","Goldenholz DM","Ann Neurol","2020","2020/06/23","PMC7720795","NIHMS1650462","10.1002/ana.25812"
"32658901","Value of laboratory results in addition to vital signs in a machine learning algorithm to predict in-hospital cardiac arrest: A single-center retrospective cohort study","Ueno R, Xu L, Uegami W, Matsui H, Okui J, Hayashi H, Miyajima T, Hayashi Y, Pilcher D, Jones D.","PLoS One. 2020 Jul 13;15(7):e0235835. doi: 10.1371/journal.pone.0235835. eCollection 2020.","Ueno R","PLoS One","2020","2020/07/14","PMC7357766","","10.1371/journal.pone.0235835"
"36476136","Machine Learning Radiomics Model for External and Internal Respiratory Motion Correlation Prediction in Lung Tumor","Zhang X, Song X, Li G, Duan L, Wang G, Dai G, Song Y, Li J, Bai S.","Technol Cancer Res Treat. 2022 Jan-Dec;21:15330338221143224. doi: 10.1177/15330338221143224.","Zhang X","Technol Cancer Res Treat","2022","2022/12/08","PMC9742719","","10.1177/15330338221143224"
"39421238","Enhancing vascular access planning in CKD: validating the 40% KFRE threshold for predicting ESKD in a French retrospective cohort study","Ingwiller M, Keller N, Krummel T, Prinz E, Steinmetz L, Hannedouche T, Florens N.","Clin Kidney J. 2024 Jul 13;17(8):sfae220. doi: 10.1093/ckj/sfae220. eCollection 2024 Aug.","Ingwiller M","Clin Kidney J","2024","2024/10/18","PMC11483627","","10.1093/ckj/sfae220"
"30373778","Two-year effectiveness of a stepped-care depression prevention intervention and predictors of incident depression in primary care patients with diabetes type 2 and/or coronary heart disease and subthreshold depression: data from the Step-Dep cluster randomised controlled trial","Pols AD, Adriaanse MC, van Tulder MW, Heymans MW, Bosmans JE, van Dijk SE, van Marwijk HWJ.","BMJ Open. 2018 Oct 28;8(10):e020412. doi: 10.1136/bmjopen-2017-020412.","Pols AD","BMJ Open","2018","2018/10/31","PMC6224718","","10.1136/bmjopen-2017-020412"
"36835788","A Clinical Prediction Rule for Thrombosis in Critically Ill COVID-19 Patients: Step 1 Results of the Thromcco Study","Ramírez Cervantes KL, Mora E, Campillo Morales S, Huerta Álvarez C, Marcos Neira P, Nanwani Nanwani KL, Serrano Lázaro A, Silva Obregón JA, Quintana Díaz M.","J Clin Med. 2023 Feb 4;12(4):1253. doi: 10.3390/jcm12041253.","Ramírez Cervantes KL","J Clin Med","2023","2023/02/25","PMC9966844","","10.3390/jcm12041253"
"35757328","Prediction Nomogram for Postoperative 30-Day Mortality in Acute Type A Aortic Dissection Patients Receiving Total Aortic Arch Replacement With Frozen Elephant Trunk Technique","Lin H, Chang Y, Guo H, Qian X, Sun X, Yu C.","Front Cardiovasc Med. 2022 Jun 10;9:905908. doi: 10.3389/fcvm.2022.905908. eCollection 2022.","Lin H","Front Cardiovasc Med","2022","2022/06/27","PMC9226415","","10.3389/fcvm.2022.905908"
"37459312","Development and validation of a scoring system to predict mortality in patients hospitalized with COVID-19: A retrospective cohort study in two large hospitals in Ecuador","Dueñas-Espín I, Echeverría-Mora M, Montenegro-Fárez C, Baldeón M, Chantong Villacres L, Espejo Cárdenas H, Fornasini M, Ochoa Andrade M, Solís C.","PLoS One. 2023 Jul 17;18(7):e0288106. doi: 10.1371/journal.pone.0288106. eCollection 2023.","Dueñas-Espín I","PLoS One","2023","2023/07/17","PMC10351692","","10.1371/journal.pone.0288106"
"32128209","Machine learning in prediction of individual patient readmissions for elective carotid endarterectomy, aortofemoral bypass/aortic aneurysm repair, and femoral-distal arterial bypass","Amato ACM, Dos Santos RV, Saucedo DZ, Amato SJTA.","SAGE Open Med. 2020 Feb 22;8:2050312120909057. doi: 10.1177/2050312120909057. eCollection 2020.","Amato ACM","SAGE Open Med","2020","2020/03/05","PMC7036506","","10.1177/2050312120909057"
"38800400","Prognostic nomogram to predict cancer-specific survival with small-cell carcinoma of the prostate: a multi-institutional study","Di Y, Song J, Song Z, Wang Y, Meng L.","Front Oncol. 2024 May 10;14:1349888. doi: 10.3389/fonc.2024.1349888. eCollection 2024.","Di Y","Front Oncol","2024","2024/05/27","PMC11116562","","10.3389/fonc.2024.1349888"
"34456680","Classifying Ruptured Middle Cerebral Artery Aneurysms With a Machine Learning Based, Radiomics-Morphological Model: A Multicentral Study","Zhu D, Chen Y, Zheng K, Chen C, Li Q, Zhou J, Jia X, Xia N, Wang H, Lin B, Ni Y, Pang P, Yang Y.","Front Neurosci. 2021 Aug 11;15:721268. doi: 10.3389/fnins.2021.721268. eCollection 2021.","Zhu D","Front Neurosci","2021","2021/08/30","PMC8385786","","10.3389/fnins.2021.721268"
"33292789","Critical appraisal and external validation of a prognostic model for survival of people living with HIV/AIDS who underwent antiretroviral therapy","Wang J, Yuan T, Ling X, Li Q, Tang X, Cai W, Zou H, Li L.","Diagn Progn Res. 2020 Nov 25;4(1):19. doi: 10.1186/s41512-020-00088-x.","Wang J","Diagn Progn Res","2020","2020/12/09","PMC7687783","","10.1186/s41512-020-00088-x"
"39759150","Construction of a clinically significant prostate cancer risk prediction model based on traditional diagnostic methods","Ji WT, Wang YK, Han ZY, Wang SQ, Wang Y.","Front Oncol. 2024 Dec 20;14:1474891. doi: 10.3389/fonc.2024.1474891. eCollection 2024.","Ji WT","Front Oncol","2024","2025/01/06","PMC11695187","","10.3389/fonc.2024.1474891"
"35103789","Predictors, Moderators, and Mediators Associated With Treatment Outcome in Randomized Clinical Trials Among Adolescents With Depression: A Scoping Review","Courtney DB, Watson P, Krause KR, Chan BWC, Bennett K, Gunlicks-Stoessel M, Rodak T, Neprily K, Zentner T, Szatmari P.","JAMA Netw Open. 2022 Feb 1;5(2):e2146331. doi: 10.1001/jamanetworkopen.2021.46331.","Courtney DB","JAMA Netw Open","2022","2022/02/01","PMC8808324","","10.1001/jamanetworkopen.2021.46331"
"40211115","The value of fetal growth trajectory during pregnancy in predicting small for gestational age neonates at term","Zhu H, Wei M, Li X, Liu X, Li J, Fan X, Wang Z, Chen W.","BMC Pregnancy Childbirth. 2025 Apr 10;25(1):423. doi: 10.1186/s12884-025-07518-y.","Zhu H","BMC Pregnancy Childbirth","2025","2025/04/11","PMC11987421","","10.1186/s12884-025-07518-y"
"35316972","Leveraging the potential of machine learning for assessing vascular ageing: state-of-the-art and future research","Bikia V, Fong T, Climie RE, Bruno RM, Hametner B, Mayer C, Terentes-Printzios D, Charlton PH.","Eur Heart J Digit Health. 2021 Dec 29;2(4):676-690. doi: 10.1093/ehjdh/ztab089. Epub 2021 Oct 18.","Bikia V","Eur Heart J Digit Health","2021","2022/03/23","PMC7612526","EMS143852","10.1093/ehjdh/ztab089"
"39390612","The Potential of Tele-Ultrasound, Handheld and Self-Operated Ultrasound in Pregnancy Care: A Systematic Review","Kariman SS, van den Heuvel JFM, Adriaanse BME, Oepkes D, Bekker MN.","Prenat Diagn. 2025 Jun;45(7):906-920. doi: 10.1002/pd.6679. Epub 2024 Oct 10.","Kariman SS","Prenat Diagn","2025","2024/10/10","PMC12180574","","10.1002/pd.6679"
"39762550","Prostate MRI and clinicopathologic risk calculator to predict laterality of extraprostatic extension at radical prostatectomy","Li EV, Kumar S, Aguiar JA, Siddiqui MR, Sun Z, Neill C, Schaeffer EM, Ross AE, Patel HD.","Prostate Cancer Prostatic Dis. 2025 Jan 7. doi: 10.1038/s41391-024-00928-7. Online ahead of print.","Li EV","Prostate Cancer Prostatic Dis","2025","2025/01/06","","","10.1038/s41391-024-00928-7"
"39438906","Meta-analysis of prediction models for predicting lymph node metastasis in thyroid cancer","Liu F, Han F, Lu L, Chen Y, Guo Z, Yao J.","World J Surg Oncol. 2024 Oct 22;22(1):278. doi: 10.1186/s12957-024-03566-4.","Liu F","World J Surg Oncol","2024","2024/10/23","PMC11494801","","10.1186/s12957-024-03566-4"
"39015518","What's New in Dementia Risk Prediction Modelling? An Updated Systematic Review","Brain J, Kafadar AH, Errington L, Kirkley R, Tang EYH, Akyea RK, Bains M, Brayne C, Figueredo G, Greene L, Louise J, Morgan C, Pakpahan E, Reeves D, Robinson L, Salter A, Siervo M, Tully PJ, Turnbull D, Qureshi N, Stephan BCM.","Dement Geriatr Cogn Dis Extra. 2024 Jun 10;14(1):49-74. doi: 10.1159/000539744. eCollection 2024 Jan-Dec.","Brain J","Dement Geriatr Cogn Dis Extra","2024","2024/07/17","PMC11250535","","10.1159/000539744"
"31363920","Intraoperative fluorescence diagnosis in the brain: a systematic review and suggestions for future standards on reporting diagnostic accuracy and clinical utility","Stummer W, Koch R, Valle RD, Roberts DW, Sanai N, Kalkanis S, Hadjipanayis CG, Suero Molina E.","Acta Neurochir (Wien). 2019 Oct;161(10):2083-2098. doi: 10.1007/s00701-019-04007-y. Epub 2019 Jul 30.","Stummer W","Acta Neurochir (Wien)","2019","2019/08/01","PMC6739423","","10.1007/s00701-019-04007-y"
"31522983","Tumor grading of soft tissue sarcomas using MRI-based radiomics","Peeken JC, Spraker MB, Knebel C, Dapper H, Pfeiffer D, Devecka M, Thamer A, Shouman MA, Ott A, von Eisenhart-Rothe R, Nüsslin F, Mayr NA, Nyflot MJ, Combs SE.","EBioMedicine. 2019 Oct;48:332-340. doi: 10.1016/j.ebiom.2019.08.059. Epub 2019 Sep 12.","Peeken JC","EBioMedicine","2019","2019/09/17","PMC6838361","","10.1016/j.ebiom.2019.08.059"
"31682262","A governance model for the application of AI in health care","Reddy S, Allan S, Coghlan S, Cooper P.","J Am Med Inform Assoc. 2020 Mar 1;27(3):491-497. doi: 10.1093/jamia/ocz192.","Reddy S","J Am Med Inform Assoc","2020","2019/11/05","PMC7647243","","10.1093/jamia/ocz192"
"32280173","Predictive models for identifying risk of readmission after index hospitalization for hip arthroplasty: A systematic review","Mahajan SM, Mahajan A, Nguyen C, Bui J, Abbott BT, Osborne TF.","J Orthop. 2020 Apr 1;22:73-85. doi: 10.1016/j.jor.2020.03.045. eCollection 2020 Nov-Dec.","Mahajan SM","J Orthop","2020","2020/04/14","PMC7139132","","10.1016/j.jor.2020.03.045"
"34332525","Machine learning in medicine: a practical introduction to natural language processing","Harrison CJ, Sidey-Gibbons CJ.","BMC Med Res Methodol. 2021 Jul 31;21(1):158. doi: 10.1186/s12874-021-01347-1.","Harrison CJ","BMC Med Res Methodol","2021","2021/08/01","PMC8325804","","10.1186/s12874-021-01347-1"
"34172513","Development and validation of a predictive algorithm for risk of dementia in the community setting","Fisher S, Manuel DG, Hsu AT, Bennett C, Tuna M, Bader Eddeen A, Sequeira Y, Jessri M, Taljaard M, Anderson GM, Tanuseputro P.","J Epidemiol Community Health. 2021 Sep;75(9):843-853. doi: 10.1136/jech-2020-214797. Epub 2021 Jun 24.","Fisher S","J Epidemiol Community Health","2021","2021/06/26","PMC8372383","","10.1136/jech-2020-214797"
"37149704","Perspectives on validation of clinical predictive algorithms","de Hond AAH, Shah VB, Kant IMJ, Van Calster B, Steyerberg EW, Hernandez-Boussard T.","NPJ Digit Med. 2023 May 6;6(1):86. doi: 10.1038/s41746-023-00832-9.","de Hond AAH","NPJ Digit Med","2023","2023/05/06","PMC10163568","","10.1038/s41746-023-00832-9"
